file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,fused_words,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX201405311,1,1,Č. akce 45938,,,ces,0.9998,108.5,3,13,0.0,0,0,0,0,0,0,0.0,0.4,0.2,0.785,Clear,False
CTX201405311,1,2,"ARCHEOLOGICKÝ ÚSTAV AKADEMIE VĚD ČR, Praha, v.v.i.",,,ces,0.9942,44.5,7,50,0.0,0,0,0,0,0,0,0.0,0.4359,0.359,0.8942,Clear,False
CTX201405311,1,3,"118 01 Praha 1 - Malá Strana, Letenská 4",,,ces,0.8718,41.25,9,40,0.0,0,0,0,0,0,0,0.0556,0.3913,0.3478,0.8225,Clear,False
CTX201405311,1,4,"Pracoviště Kutná Hora, Hloušecká 609, 284 01 Kutná Hora",,,ces,0.9996,15.88,9,55,0.0,0,0,0,0,0,0,0.0,0.4324,0.3243,0.8973,Clear,False
CTX201405311,1,5,"tel.: 327 511 730, e-mail: archeologiekh@seznam.cz",,,ces,0.75,31.12,6,50,0.06,1,0,0,0,1,0,0.0667,0.4138,0.4483,0.7275,Clear,False
CTX201405311,1,6,V Kutné Hoře 1.7.2014,,,ces,1.0,96.0,4,21,0.0,0,0,0,0,0,0,0.0,0.4,0.5,0.8261,Clear,False
CTX201405311,1,7,Ing. Jan Přibyl,,,ces,1.0,72.5,3,15,0.0,0,0,0,0,0,0,0.0,0.3333,0.4167,0.9436,Clear,False
CTX201405311,1,8,Mgr. Jana Přibylová,,,ces,1.0,31.12,3,19,0.0,0,0,0,0,0,0,0.0,0.375,0.4375,0.9527,Clear,False
CTX201405311,1,9,Spodní 682,,,ces,1.0,368.0,2,10,0.0,0,0,0,0,0,0,0.0,0.3333,0.8333,0.5953,Noisy,False
CTX201405311,1,10,Spodní 682,,,ces,1.0,368.0,2,10,0.0,0,0,0,0,0,0,0.0,0.3333,0.8333,0.5953,Noisy,False
CTX201405311,1,11,625 00 Brno,,,ces,0.8475,84.5,3,11,0.0,0,0,0,0,0,0,0.0,0.25,0.75,0.7896,Clear,False
CTX201405311,1,12,625 00 Brno,,,ces,0.8475,84.5,3,11,0.0,0,0,0,0,0,0,0.0,0.25,0.75,0.7896,Clear,False
CTX201405311,1,13,VĚC: zprávaoprovedení záchranného archeologického výzkumu při akci - Čáslav - novostavba,,,ces,1.0,34.25,11,88,0.0114,0,0,0,0,2,0,0.0,0.4133,0.4667,0.9337,Clear,False
