file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,quality_score,categ,caps_header
CTX201405311,1,1,Č. akce 45938,,,ces,0.5,2378.35,3,13,0.0,0,0,0,0,0,0.0,0.4,0.6025,Noisy,False
CTX201405311,1,2,"ARCHEOLOGICKÝ ÚSTAV AKADEMIE VĚD ČR, Praha, v.v.i.",,,ces,0.5,323.9,7,50,0.0,0,0,0,0,0,0.0,0.4359,0.8313,Clear,False
CTX201405311,1,3,"118 01 Praha 1 - Malá Strana, Letenská 4",,,ces,0.5,1514.69,9,40,0.0,0,0,0,0,0,0.0,0.3913,0.7027,Clear,False
CTX201405311,1,4,"Pracoviště Kutná Hora, Hloušecká 609, 284 01 Kutná Hora",,,ces,0.5,253.76,9,55,0.0,0,0,0,0,0,0.0,0.4324,0.8376,Clear,False
CTX201405311,1,5,"tel.: 327 511 730, e-mail: archeologiekh@seznam.cz",,,ces,0.5,211.09,6,50,0.06,1,0,0,0,0,0.0667,0.4138,0.7002,Clear,False
CTX201405311,1,6,V Kutné Hoře 1.7.2014,,,ces,0.5,321.73,4,21,0.0,0,0,0,0,0,0.0,0.4,0.7391,Clear,False
CTX201405311,1,7,Ing. Jan Přibyl,,,ces,0.5,1198.87,3,15,0.0,0,0,0,0,0,0.0,0.3333,0.8537,Clear,False
CTX201405311,1,8,Mgr. Jana Přibylová,,,ces,0.5,463.09,3,19,0.0,0,0,0,0,0,0.0,0.375,0.89,Clear,False
CTX201405311,1,9,Spodní 682,,,ces,0.5,1965.55,2,10,0.0,0,0,0,0,0,0.0,0.3333,0.6814,Noisy,False
CTX201405311,1,10,Spodní 682,,,ces,0.5,1965.55,2,10,0.0,0,0,0,0,0,0.0,0.3333,0.6814,Noisy,False
CTX201405311,1,11,625 00 Brno,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX201405311,1,12,625 00 Brno,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX201405311,1,13,VĚC: zpráva o provedení záchranného archeologického výzkumu při akci - Čáslav - novostavba,,,ces,0.5,388.69,13,90,0.0111,0,0,0,0,0,0.0,0.4133,0.8986,Clear,False
CTX201405311,1,14,"rodinného domu na ppč. 1642/17,18 v k.ú. Čáslav.",,,ces,0.5,844.96,8,48,0.0,0,0,0,0,0,0.0,0.3704,0.7392,Clear,False
CTX201405311,1,15,V souladu se zněním zákona č.20/87 Sb. v platném znění byl na základě ohlášení zahájení výkopových prací,,,ces,0.5,155.25,17,104,0.0,0,0,0,0,0,0.0,0.4074,0.8821,Clear,False
CTX201405311,1,16,"proveden archeologický dohled při akci: Čáslav - novostavba rodinného domu na ppč. 1642/17, 18 v k.ú.",,,ces,0.5,750.9,16,101,0.0099,0,0,0,0,0,0.0,0.3944,0.8436,Clear,False
CTX201405311,1,17,Čáslav.,,,ces,0.5,504.13,1,7,0.0,0,0,0,0,0,0.0,0.3333,0.8583,Clear,False
CTX201405311,1,18,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX201405311,1,19,Akce probíhala na západním okraji města v poloze „Vodranty“. V těsném sousedství stavby došlo v minulosti,,,ces,0.5,413.19,16,105,0.019,1,0,0,0,0,0.025,0.4023,0.879,Clear,False
CTX201405311,1,20,"k zachycení polykulturního pravěkého a středověkého osídlení, proto nešlo dopředu vyloučit možnost, že",,,ces,0.5,238.45,13,102,0.0,0,0,0,0,0,0.0,0.4318,0.9173,Clear,False
CTX201405311,1,21,v průběhu akce dojde k poškození důležitých archeologických situací.,,,ces,0.5,275.81,9,68,0.0,0,0,0,0,0,0.0,0.4237,0.8874,Clear,False
