file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,quality_score,categ,caps_header
CTX199603106,1,1,3444/74,,,ces,0.75,1305.61,1,7,0.0,0,0,1,0,0,0.35,0.0,0.404,Trash,False
CTX199603106,1,2,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,3,NÁLEZOVÁ ZPRÁVA O ARCHEOLOGICKÉM VÝZKUMU V DOMĚ ČP. 193/1 NA,,,ces,1.0,256.09,10,60,0.0,0,0,0,0,0,0.0,0.4222,0.7828,Clear,True
CTX199603106,1,4,KŘIŽOVNICKÉN NÁMĚSTÍ NA STARÉM MĚSTĚ PRAŽSKÉM,,,ces,1.0,177.74,6,45,0.0,0,0,0,0,0,0.0,0.35,0.8808,Clear,True
CTX199603106,1,5,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,6,Číslo vý=kumu 21/93,,,ces,0.75,1281.93,3,19,0.0526,1,0,0,0,0,0.1333,0.4545,0.5687,Noisy,False
CTX199603106,1,7,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,8,Obsah :,,,ces,0.75,4819.09,2,7,0.1429,0,0,0,0,0,0.0,0.4,0.5284,Trash,False
CTX199603106,1,9,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,10,1. Dějiny objektu 1,,,ces,1.0,1029.8,4,19,0.0,0,0,0,0,0,0.0625,0.4615,0.6636,Noisy,False
CTX199603106,1,11,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,12,"2, Popis nálezu i - 3",,,ces,0.979,1898.43,6,21,0.0,0,0,0,0,0,0.0833,0.5,0.5334,Noisy,False
CTX199603106,1,13,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,14,3. Vyhodnocení nálezu 3 - 4,,,ces,0.9968,958.9,6,27,0.0,0,0,0,0,0,0.0833,0.4706,0.6188,Noisy,False
CTX199603106,1,15,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,16,4. Literatura 5,,,ces,0.75,568.63,3,15,0.0,0,0,0,0,0,0.0833,0.5,0.6395,Noisy,False
CTX199603106,1,17,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,18,5. Popis fotografií a plánků 5,,,ces,1.0,968.74,6,30,0.0,0,0,0,0,0,0.0417,0.4545,0.6875,Noisy,False
CTX199603106,1,19,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,20,6. Fotogra f 1 e 1 - 3,,,ces,0.75,291.71,8,22,0.0,0,0,0,0,0,0.3063,0.4444,0.5567,Trash,False
CTX199603106,1,21,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,22,"7, Plánky 1 - 2",,,ces,0.75,1149.1,5,15,0.0,0,0,0,0,0,0.15,0.3333,0.5264,Noisy,False
CTX199603106,1,23,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,1,24,V Prase 15. 1. 1995,,,ces,0.75,1739.5,5,19,0.0,0,0,0,0,0,0.0,0.3333,0.5188,Noisy,False
CTX199603106,1,25,PhDr. Zdeněk Dragoun,,,ces,0.9986,190.52,3,20,0.0,0,1,0,0,1,0.0333,0.2941,0.8881,Clear,False
CTX199603106,2,1,Dějiny objektu,,,ces,1.0,1363.57,2,14,0.0,0,0,0,0,0,0.0,0.4615,0.8049,Clear,False
CTX199603106,2,2,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX199603106,2,3,Jako nejstarší dm se v této bezprostřední blízkosti Karlova,,,ces,1.0,565.21,9,59,0.0,0,0,0,0,0,0.0,0.3529,0.8138,Clear,False
CTX199603106,2,4,mostu uvádí domek mosteckého celného v letech 1406 - 1430.,,,ces,0.9999,1038.16,10,58,0.0,0,0,0,0,0,0.0,0.4103,0.7481,Clear,False
