file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,quality_score,categ,caps_header
CTX201405311,1,1,Č. akce 45938,,,ces,0.9998,2378.35,3,13,0.0,0,0,0,0,0,0.0,0.4,0.5391,Noisy,False
CTX201405311,1,2,"ARCHEOLOGICKÝ ÚSTAV AKADEMIE VĚD ČR, Praha, v.v.i.",,,ces,0.9942,323.9,7,50,0.0,0,0,0,0,0,0.0,0.4359,0.8227,Clear,False
CTX201405311,1,3,"118 01 Praha 1 - Malá Strana, Letenská 4",,,ces,0.8718,1514.69,9,40,0.0,0,0,0,0,0,0.0556,0.3913,0.6512,Noisy,False
CTX201405311,1,4,"Pracoviště Kutná Hora, Hloušecká 609, 284 01 Kutná Hora",,,ces,0.9996,253.76,9,55,0.0,0,0,0,0,0,0.0,0.4324,0.8308,Clear,False
CTX201405311,1,5,"tel.: 327 511 730, e-mail: archeologiekh@seznam.cz",,,ces,0.75,211.09,6,50,0.06,1,0,0,0,0,0.0667,0.4138,0.6946,Noisy,False
CTX201405311,1,6,V Kutné Hoře 1.7.2014,,,ces,1.0,321.73,4,21,0.0,0,0,0,0,0,0.0,0.4,0.7305,Noisy,False
CTX201405311,1,7,Ing. Jan Přibyl,,,ces,1.0,1198.87,3,15,0.0,0,0,0,0,0,0.0,0.3333,0.8217,Clear,False
CTX201405311,1,8,Mgr. Jana Přibylová,,,ces,1.0,463.09,3,19,0.0,0,0,0,0,0,0.0,0.375,0.8776,Clear,False
CTX201405311,1,9,Spodní 682,,,ces,1.0,1965.55,2,10,0.0,0,0,0,0,0,0.0,0.3333,0.629,Noisy,False
CTX201405311,1,10,Spodní 682,,,ces,1.0,1965.55,2,10,0.0,0,0,0,0,0,0.0,0.3333,0.629,Noisy,False
CTX201405311,1,11,625 00 Brno,,,,0.0,0.0,0,11,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX201405311,1,12,625 00 Brno,,,,0.0,0.0,0,11,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX201405311,1,13,VĚC: zpráva o provedení záchranného archeologického výzkumu při akci - Čáslav - novostavba,,,ces,1.0,388.69,13,90,0.0111,0,0,0,0,0,0.0,0.4133,0.8882,Clear,False
CTX201405311,1,14,"rodinného domu na ppč. 1642/17,18 v k.ú. Čáslav.",,,ces,0.9762,844.96,8,48,0.0,0,0,0,0,0,0.0,0.3704,0.7167,Clear,False
CTX201405311,1,15,V souladu se zněním zákona č.20/87 Sb. v platném znění byl na základě ohlášení zahájení výkopových prací,,,ces,1.0,155.25,17,104,0.0,0,0,0,0,0,0.0,0.4074,0.878,Clear,False
CTX201405311,1,16,"proveden archeologický dohled při akci: Čáslav - novostavba rodinného domu na ppč. 1642/17, 18 v k.ú.",,,ces,0.9994,750.9,16,101,0.0099,0,0,0,0,0,0.0,0.3944,0.8236,Clear,False
CTX201405311,1,17,Čáslav.,,,ces,1.0,504.13,1,7,0.0,0,0,0,0,0,0.0,0.3333,0.8448,Clear,False
CTX201405311,1,18,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX201405311,1,19,Akce probíhala na západním okraji města v poloze „Vodranty“. V těsném sousedství stavby došlo v minulosti,,,ces,1.0,413.19,16,105,0.019,1,0,0,0,0,0.025,0.4023,0.868,Clear,False
CTX201405311,1,20,"k zachycení polykulturního pravěkého a středověkého osídlení, proto nešlo dopředu vyloučit možnost, že",,,ces,1.0,238.45,13,102,0.0,0,0,0,0,0,0.0,0.4318,0.911,Clear,False
CTX201405311,1,21,v průběhu akce dojde k poškození důležitých archeologických situací.,,,ces,1.0,275.81,9,68,0.0,0,0,0,0,0,0.0,0.4237,0.88,Clear,False
CTX201405311,1,22,Archeologický dohled při stavbě proběhl formou revize (20.6.2014) skrývky ornice a výkopů základových,,,ces,1.0,248.5,13,101,0.0,0,0,0,0,0,0.0,0.4103,0.9294,Clear,False
CTX201405311,1,23,pasů pro rodinný dům. Na profilech výkopů bylo patrné souvrství hnědé ornice s podorničím na intaktním,,,ces,1.0,324.79,16,102,0.0,0,0,0,0,0,0.0,0.3953,0.9201,Clear,False
CTX201405311,1,24,"podloží, které tvořila intaktní spraš.",,,ces,1.0,458.12,5,38,0.0,0,0,0,0,0,0.0,0.375,0.8969,Clear,False
CTX201405311,1,25,K zachycení archeologických situací ani materiálu při akci nedošlo. Vzhledem k negativním archeologickým,,,ces,0.9999,496.01,13,104,0.0,0,0,0,0,0,0.0,0.4286,0.9189,Clear,False
CTX201405311,1,26,zjištěním byl prostor stavby po ukončení dohledu uvolněn pro dokončení akce.,,,ces,1.0,160.53,11,76,0.0,0,0,0,0,0,0.0,0.4,0.9354,Clear,False
CTX201405311,1,27,"Archeologický dohled při stavbě provedl Mgr. Filip Velímský, Ph.D. (ARÚ AV ČR, Praha, v.v.i., pracoviště",,,ces,0.9998,236.76,15,104,0.0,0,1,0,0,1,0.0067,0.3544,0.9017,Clear,False
CTX201405311,1,28,"Kutná Hora). Terénní dokumentace je uložena v Archeologickém ústavu AV ČR, Praha, v.v.i., pracoviště",,,ces,0.9981,368.39,14,100,0.0,0,0,0,0,0,0.0,0.4304,0.8523,Clear,False
CTX201405311,1,29,Kutná Hora.,,,ces,0.9509,926.82,2,11,0.0,0,0,0,0,0,0.0,0.4444,0.831,Clear,False
CTX201405311,1,30,"Závěrem je možno konstatovat, že byla dodržena všechna zákonná ustanovení o ochraně",,,ces,1.0,191.12,12,83,0.0,0,0,0,0,0,0.0,0.4225,0.8928,Clear,False
CTX201405311,1,31,archeologických památek.,,,ces,0.9879,1270.38,2,24,0.0,0,0,0,0,0,0.0,0.4091,0.831,Clear,False
CTX201405311,1,32,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX201405311,1,33,"PhDr. Radka Šumberová, Ph.D.",,,ces,0.75,119.13,4,28,0.0,0,2,0,0,2,0.05,0.2857,0.8815,Noisy,False
CTX201405311,1,34,Vedoucí pracoviště Kutná Hora,,,ces,1.0,719.62,4,29,0.0,0,0,0,0,0,0.0,0.4615,0.881,Clear,False
CTX201405311,1,35,"Zpracoval: Mgr. Filip Velímský, Ph.D.",,,ces,0.9929,189.31,5,37,0.027,0,1,0,0,1,0.02,0.2857,0.8934,Clear,False
